Ensembl	symbol	median	min	max	range
ENSG00000221393	MIR1302-6	0.10100039920668313	0.048843094351800245	0.6760966563627209	0.6272535620109206
ENSG00000221394	MIR1229	0.11329724925735134	0.048843094351800245	1.0043846318715468	0.9555415375197466
ENSG00000221398	LOC124900474	0.10260527433272539	0.048843094351800245	0.8793607804191604	0.8305176860673602
ENSG00000221400	SNORD3J	0.10117254269614552	0.048843094351800245	0.6232082464218723	0.5743651520700721
ENSG00000221406		0.105100216994163	0.048843094351800245	0.862402367121717	0.8135592727699168
ENSG00000221410	MIR1238	0.1018114737346658	0.048843094351800245	0.85417275191202	0.8053296575602198
ENSG00000221411	MIR1227	0.10696102879924163	0.048843094351800245	0.8245949249074838	0.7757518305556835
ENSG00000221420	SNORA81	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221421	MIR1283-1	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221430	MIR1294	0.10216711069589085	0.05803366817013581	0.8114335283147366	0.7533998601446008
ENSG00000221436	MIR548F3	0.10174597676472923	0.048843094351800245	0.8863123302304357	0.8374692358786354
ENSG00000221439	RNU4ATAC16P	0.10720819933122061	0.05823855048671631	0.9675016284343624	0.909263077947646
ENSG00000221440	RNU6ATAC31P	0.10117254269614552	0.048843094351800245	0.5807166939198406	0.5318735995680404
ENSG00000221442	MIR548F4	0.10491809949997861	0.0492051123223227	0.9192273249480782	0.8700222126257555
ENSG00000221445	MIR1301	0.10564163132253503	0.048843094351800245	0.8463303980807467	0.7974873037289465
ENSG00000221455	LOC124901507	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221456	MIR1202	0.10531280690286497	0.048843094351800245	0.8787513545096969	0.8299082601578966
ENSG00000221459	SNORA11C	0.10097713240172652	0.048843094351800245	0.581642944061475	0.5327998497096748
ENSG00000221461	LOC124902101	0.10104519005215062	0.048843094351800245	0.5793375511959781	0.5304944568441778
ENSG00000221463	MIR1277	0.11954710529369855	0.048843094351800245	0.9922814328076479	0.9434383384558477
ENSG00000221464	MIR1271	0.10753961367498659	0.05823855048671631	0.9429858335264073	0.884747283039691
ENSG00000221466	MIR548AJ2	0.12545392953890291	0.05823855048671631	1.1796423869567036	1.1214038364699874
ENSG00000221468	RNU6ATAC11P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221475	SNORA11D	0.10153116614911094	0.048843094351800245	0.6779310604111043	0.6290879660593041
ENSG00000221476	MIR1827	0.10210156885441962	0.048843094351800245	0.9563891846159912	0.907546090264191
ENSG00000221479	MIR1251	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221491	SNORA2C	0.5992330484305962	0.048843094351800245	1.1297726469828557	1.0809295526310554
ENSG00000221493	MIR320C1	0.10172634422491136	0.048843094351800245	0.7596240840915767	0.7107809897397764
ENSG00000221494	MIR548I4	0.10097713240172652	0.048843094351800245	0.6770768573582749	0.6282337630064747
ENSG00000221496	LOC124904153	0.10164371151745398	0.048843094351800245	0.6651237563952928	0.6162806620434925
ENSG00000221498	LOC124900540	0.10097713240172652	0.048843094351800245	0.6592279668398511	0.6103848724880508
ENSG00000221500	SNORD100	0.8996940014193442	0.08652463527367668	1.2188092635779397	1.1322846283042631
ENSG00000221502	MIR1245A	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221507	RNU6ATAC40P	0.10097713240172652	0.048843094351800245	0.655118600393608	0.6062755060418078
ENSG00000221510	MIR548O	0.5571035568761682	0.0492051123223227	1.060234030957456	1.0110289186351333
ENSG00000221514		0.1023162843851598	0.048843094351800245	0.842568014991651	0.7937249206398508
ENSG00000221518	RNU6ATAC16P	0.10404352569089327	0.048843094351800245	0.8366182792133169	0.7877751848615167
ENSG00000221520	MIR1285-1	0.5992330484305962	0.0600872730616082	1.0379930040482848	0.9779057309866765
ENSG00000221525	MIR1185-1	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221527	RNU6ATAC41P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221537	MIR548H1	0.10575115785630851	0.048843094351800245	0.9725231494010932	0.923680055049293
ENSG00000221539	SNORD99	1.082334360739887	0.12147974075025815	1.4043690656287906	1.2828893248785325
ENSG00000221540	MIR1180	0.10470134307663306	0.048843094351800245	0.7607061342393593	0.7118630398875591
ENSG00000221545	MIR1255B2	0.10898314180380159	0.05823855048671631	0.8892156422856157	0.8309770917988993
ENSG00000221548	MIR1283-2	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221552	MIR1303	0.6419336338589471	0.06021963066706954	1.1216008666075195	1.06138123594045
ENSG00000221562		0.10121518832093054	0.048843094351800245	0.6997279525347224	0.6508848581829222
ENSG00000221563	MIR1269A	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221564	RNU6ATAC42P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221571		0.834472190873758	0.07002934904899083	1.3008965815495557	1.230867232500565
ENSG00000221574	RNU6ATAC33P	0.10097713240172652	0.048843094351800245	0.530744688469899	0.48190159411809874
ENSG00000221583	RNU6ATAC21P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221585	MIR1226	0.10364365461709464	0.048843094351800245	0.837643396720664	0.7888003023688638
ENSG00000221586	MIR1261	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221594	MIR548F1	0.6211172864645044	0.06800048090133223	1.2190686652780305	1.1510681843766983
ENSG00000221598	MIR1249	0.8669886727323046	0.06178399674182864	1.3723934772353639	1.3106094804935353
ENSG00000221601	RNU4ATAC2P	0.10148507860848581	0.048843094351800245	0.6691793556259698	0.6203362612741695
ENSG00000221604	MIR1293	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221611	LOC124903100	0.10210156885441962	0.048843094351800245	0.8468418727025312	0.797998778350731
ENSG00000221614	MIR1185-2	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221616	MIR548H4	0.5364215436072504	0.0492051123223227	1.0598877772316364	1.0106826649093137
ENSG00000221628	MIR1302-4	0.5956669127163475	0.05823855048671631	1.1930802697981744	1.1348417193114582
ENSG00000221630	MIR1179	0.10126046605011327	0.048843094351800245	0.8709853816815359	0.8221422873297357
ENSG00000221633	LOC124906382	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221634	MIR1276	0.10811102145238342	0.048843094351800245	0.9586685610625749	0.9098254667107747
ENSG00000221638	LOC124906195	0.10097713240172652	0.048843094351800245	0.6186161830044923	0.569773088652692
ENSG00000221639	LOC124900180	0.1128900379852664	0.0492051123223227	0.9595340363476236	0.9103289240253009
ENSG00000221641	MIR1268A	0.1047466455178014	0.048843094351800245	0.7568198808875434	0.7079767865357431
ENSG00000221643	SNORA77	0.10623722937383329	0.048843094351800245	0.8465449001203552	0.797701805768555
ENSG00000221650	MIR1267	0.8753779869870968	0.06178399674182864	1.214473706935471	1.1526897101936424
ENSG00000221656	MIR1225	0.10153116614911094	0.048843094351800245	0.810504823622701	0.7616617292709008
ENSG00000221662	MIR1290	0.10978638033872716	0.05823855048671631	0.9971654772358429	0.9389269267491266
ENSG00000221669	MIR548N	0.1018114737346658	0.048843094351800245	0.7415024253260949	0.6926593309742947
ENSG00000221673	LOC124904668	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221676	RNU6ATAC	0.11424018742167318	0.05803366817013581	1.0390532341653969	0.9810195659952611
ENSG00000221680	MIR1278	0.10205774532032606	0.048843094351800245	0.7914503606398464	0.7426072662880462
ENSG00000221697	MIR1275	0.10097713240172652	0.048843094351800245	0.5795075631087496	0.5306644687569494
ENSG00000221698	MIR548H3	0.10961354120850071	0.05803366817013581	1.0168665627963998	0.958832894626264
ENSG00000221703	MIR302E	0.10097713240172652	0.048843094351800245	0.5363643294789762	0.48752123512717593
ENSG00000221710	MIR1298	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221711		0.10126046605011327	0.048843094351800245	0.7074816233258282	0.658638528974028
ENSG00000221716	SNORA11	0.17331818932432078	0.048843094351800245	1.0380791539072822	0.989236059555482
ENSG00000221719	SNORA3C	0.10162183359483327	0.048843094351800245	0.7939937444964225	0.7451506501446222
ENSG00000221725		0.1023162843851598	0.05803366817013581	0.6975222957970467	0.6394886276269109
ENSG00000221737	MIR548I1	0.6236926218747957	0.0492051123223227	1.2580100801862526	1.2088049678639299
ENSG00000221739	MIR1203	0.1366517807071364	0.0592386252063239	0.9730104115490613	0.9137717863427374
ENSG00000221740	SNORD93	0.1208876716340372	0.048843094351800245	1.1420456266997494	1.093202532347949
ENSG00000221745	MIR1197	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221750	SNORA11G	0.10126046605011327	0.048843094351800245	0.7024134810200184	0.6535703866682182
ENSG00000221753		0.11789368310336511	0.048843094351800245	0.9649227916384948	0.9160796972866946
ENSG00000221754	MIR1260A	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221760	MIR548J	0.10575115785630851	0.048843094351800245	0.9930926846736404	0.9442495903218402
ENSG00000221763	MIR1289-1	0.10214518908623815	0.05803366817013581	0.8365474388786259	0.7785137707084901
ENSG00000221768	MIR1302-7	0.10097713240172652	0.048843094351800245	0.5289720255835424	0.48012893123174216
ENSG00000221771	MIR1205	0.10210156885441962	0.048843094351800245	0.7609930032178512	0.712149908866051
ENSG00000221782	MIR548F2	0.12126437163259696	0.06030796247119728	1.075879968566788	1.0155720060955906
ENSG00000221783	MIR1183	0.10198743570173847	0.05803366817013581	0.7606401619002152	0.7026064937300794
ENSG00000221788	MIR1252	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221792	MIR1282	0.10190077948716403	0.048843094351800245	0.7809223074832563	0.7320792131314561
ENSG00000221801	MIR548H2	0.10309572195339305	0.048843094351800245	1.1152173366090012	1.066374242257201
ENSG00000221803	SNORD23	0.10128310438184011	0.048843094351800245	0.7264583559704696	0.6776152616186694
ENSG00000221806	RNU6ATAC34P	0.10097713240172652	0.048843094351800245	0.5283316331012541	0.47948853874945385
ENSG00000221808	MIR1256	0.10333924683694856	0.048843094351800245	0.9784728907824165	0.9296297964306163
ENSG00000221813	OR6B1	0.7415024253260949	0.0600872730616082	1.1335013660337638	1.0734140929721556
ENSG00000221817	PPP3CB-AS1	1.9178721200093427	1.7280369643044655	2.1202196621898435	0.39218269788537796
ENSG00000221818	EBF2	0.12283413656887424	0.05823855048671631	1.032062808118361	0.9738242576316446
ENSG00000221819	GAS8-AS1	0.1047466455178014	0.048843094351800245	0.8160748933107749	0.7672317989589746
ENSG00000221821	PEX39	1.7530005662977306	1.5734941891484995	1.96304604599477	0.3895518568462706
ENSG00000221823	PPP3R1	3.482181399014405	2.8838387206098424	4.001276385388573	1.117437664778731
ENSG00000221826	PSG3	0.7433925256045399	0.06124132288883542	1.1760435923351318	1.1148022694462965
ENSG00000221829	FANCG	1.9959336280503681	1.7416172937260297	2.3265804570967163	0.5849631633706867
ENSG00000221836	OR2A5	1.1092047674612013	0.12039525539845641	1.660611021978783	1.5402157665803267
ENSG00000221837	KRTAP10-9	0.10785785638334908	0.05803366817013581	1.3222232440674901	1.2641895758973543
ENSG00000221838	AP4M1	1.9525287078700937	1.7300077731580246	2.217060371390122	0.48705259823209723
ENSG00000221840	OR4A5	0.10148507860848581	0.048843094351800245	0.5763080506303281	0.5274649562785279
ENSG00000221843	SPATA31H1	0.10201087262199544	0.0492051123223227	0.7938476186828931	0.7446425063605704
ENSG00000221845	LINC02902	0.5254200882411431	0.05823855048671631	0.9965147667262724	0.938276216239556
ENSG00000221852	KRTAP1-5	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221855	TAS2R41	0.10564163132253503	0.0492051123223227	0.8757475192865206	0.8265424069641979
ENSG00000221857		0.11367344030509732	0.048843094351800245	1.1507334669530769	1.1018903726012765
ENSG00000221858	OR2A12	0.8009963006757295	0.0492051123223227	1.190541070384671	1.1413359580623483
ENSG00000221859	KRTAP10-10	0.10210156885441962	0.048843094351800245	0.7682584081805939	0.7194153138287936
ENSG00000221864	KRTAP12-2	0.10100039920668313	0.048843094351800245	0.664469189735616	0.6156260953838157
ENSG00000221866	PLXNA4	1.519297248879758	0.9766398951825438	1.8679018920467156	0.8912619968641718
ENSG00000221867	MAGEA3	0.10097713240172652	0.048843094351800245	0.8039380933610372	0.7550949990092369
ENSG00000221869	CEBPD	4.407899830968592	2.5712934571991206	5.250429368675864	2.679135911476743
ENSG00000221874	ZNF816-ZNF321P	1.4280084328562745	1.0418116328188924	1.5996492730849616	0.5578376402660692
ENSG00000221878	PSG7	0.10630183412002762	0.0492051123223227	1.111812681113806	1.0626075687914833
ENSG00000221880	KRTAP1-3	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221882	OR3A2	1.0847091393077164	0.09353493717085246	1.5068180643148743	1.4132831271440218
ENSG00000221883	ARIH2OS	1.5161101890008295	1.3053687532835845	1.6683328413528202	0.36296408806923575
ENSG00000221886	FAM200C	1.301079931372261	0.8025036314479587	1.5148300923956297	0.712326460947671
ENSG00000221887	HMSD	0.6576872913207391	0.0492051123223227	1.7169774377314326	1.66777232540911
ENSG00000221888	OR1C1	0.7137288109559597	0.07002934904899083	1.1777068420207057	1.1076774929717148
ENSG00000221890	NPTXR	1.8282113550050731	1.5377231110069318	2.317044450327894	0.7793213393209624
ENSG00000221900	POM121L12	0.10100039920668313	0.048843094351800245	0.6652542772502537	0.6164111828984534
ENSG00000221909	FAM200A	1.6986383440019492	1.5673804871057464	1.82832743128609	0.2609469441803436
ENSG00000221910	OR2F2	0.10097713240172652	0.048843094351800245	0.5738242498771515	0.5249811555253513
ENSG00000221914	PPP2R2A	2.8327894032084937	2.6333498283549206	3.1903843506535305	0.55703452229861
ENSG00000221916	C19orf73	1.2180430846243069	0.17477615086828013	1.4226849498101029	1.2479087989418227
ENSG00000221923	ZNF880	1.6843673742662237	1.386970771864366	1.8907423862133939	0.5037716143490278
ENSG00000221926	TRIM16	1.7768538159360323	1.6010914783763979	2.0087670929241526	0.4076756145477547
ENSG00000221931	OR6X1	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221932	HEPN1	0.10100039920668313	0.048843094351800245	0.5376104624293827	0.4887673680775825
ENSG00000221933	OR2A25	0.9713971435531386	0.09502183150937613	1.358826025095548	1.263804193586172
ENSG00000221937	TAS2R40	0.10210156885441962	0.048843094351800245	0.8009963006757295	0.7521532063239292
ENSG00000221938	OR2A14	0.7977812532883926	0.06087877260507272	1.359559150514804	1.2986803779097311
ENSG00000221944	TIGD1	1.803547624988721	1.5969002108883263	2.1410687667817343	0.544168555893408
ENSG00000221946	FXYD7	1.6926264202670185	1.3728752756822766	2.0881543974008103	0.7152791217185337
ENSG00000221947	XKR9	1.2155479161531952	0.19538054231592522	1.451847321775788	1.2564667794598627
ENSG00000221949	LINC01465	1.0205093976938773	0.09974568118787154	1.3365368385780314	1.2367911573901598
ENSG00000221953	LINC02897	0.7835213783163709	0.06178399674182864	1.2284838157563496	1.166699819014521
ENSG00000221954	OR4C12	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000221955	SLC12A8	1.2480476814767631	0.605607316353337	1.617736827703687	1.01212951135035
ENSG00000221963	APOL6	3.9805506502612475	3.023115948969033	5.5810632598450125	2.5579473108759796
ENSG00000221968	FADS3	1.9817975699907207	1.7669276245952852	2.546774342495248	0.7798467178999626
ENSG00000221970	OR2A1	0.11502469927784591	0.048843094351800245	1.724863178721936	1.6760200843701356
ENSG00000221977	OR4E2	0.6711200485411616	0.060542976008932714	1.1526161940007278	1.0920732179917951
ENSG00000221978	CCNL2	3.8253000122971477	3.072646171784158	4.631481727576369	1.5588355557922107
ENSG00000221983	UBA52	6.249876442537296	4.888855349553429	7.169366376586491	2.2805110270330617
ENSG00000221986	MYBPHL	0.4976851479086787	0.05803366817013581	1.4507911183918176	1.3927574502216817
ENSG00000221988	PPT2	1.8203582839987678	1.600277586564855	2.1406343853364103	0.5403567987715552
ENSG00000221989	OR2A2	0.10097713240172652	0.048843094351800245	0.5640315111175661	0.5151884167657659
ENSG00000221990		1.346742773736856	1.0366050203158852	1.5195814683501252	0.48297644803424
ENSG00000221994	ZNF630	1.5426923865658881	1.3400363357570402	1.8128662489331546	0.47282991317611445
ENSG00000221995		1.921011083410366	1.744258058627969	2.1170375858782204	0.37277952725025143
ENSG00000221996	OR52B4	0.5794534785479976	0.05823855048671631	1.159930082017784	1.1016915315310678
ENSG00000222000		0.105100216994163	0.0492051123223227	0.8432251964989215	0.7940200841765988
ENSG00000222001	LOC101928881	0.10210156885441962	0.0492051123223227	0.7200762090639394	0.6708710967416167
ENSG00000222004	LINC02860	0.1337667366077622	0.05855949219169307	1.0341864679633004	0.9756269757716073
ENSG00000222005	LINC01118	1.0580164248779043	0.10368940473083377	1.4085845642776977	1.3048951595468639
ENSG00000222007		0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222009	BTBD19	1.6470559804378164	1.43017549240195	2.6443666704311877	1.2141911780292376
ENSG00000222011	FAM185A	1.6276871271827031	1.4294121594520093	1.8287891640037177	0.39937700455170844
ENSG00000222012	LOC105375614	0.6173405930375011	0.060542976008932714	1.1135021697622016	1.052959193753269
ENSG00000222014	RAB6C	0.13195650266919115	0.048843094351800245	1.154358675296155	1.1055155809443546
ENSG00000222017		0.11664474382534022	0.048843094351800245	1.1065353144858865	1.0576922201340861
ENSG00000222018	C21orf140	0.10139680441877896	0.048843094351800245	0.703948854870882	0.6551057605190818
ENSG00000222020	HDAC4-AS1	1.2971912929346914	0.7883077276203324	1.616624620962043	0.8283168933417105
ENSG00000222022		0.581642944061475	0.05803366817013581	1.165744248246729	1.1077105800765932
ENSG00000222028	PSMB11	0.8201329679903832	0.06124132288883542	1.3579749091207591	1.2967335862319238
ENSG00000222030		0.6927017859618861	0.07220056672623214	1.2067964345363305	1.1345958678100982
ENSG00000222031		0.10198743570173847	0.048843094351800245	1.2368212325427652	1.1879781381909649
ENSG00000222032		0.5452088479893367	0.05823855048671631	1.1274567654651306	1.0692182149784144
ENSG00000222033	LINC01124	0.10121518832093054	0.048843094351800245	0.8584658590275701	0.8096227646757699
ENSG00000222035	KIAA2012-AS1	0.7727527046456881	0.08081375088897431	1.169375884826733	1.0885621339377587
ENSG00000222036	POTEM	0.10606620297845136	0.048843094351800245	0.9603163544481991	0.9114732600963988
ENSG00000222038	POTEJ	0.11078612935636169	0.048843094351800245	1.646130562013208	1.5972874676614077
ENSG00000222041	CYTOR	2.1894619236774	1.753863445689452	2.73793263409666	0.9840691884072079
ENSG00000222042		0.10210156885441962	0.048843094351800245	0.8939318365097102	0.84508874215791
ENSG00000222043		0.9895229636258461	0.0764294287371905	1.3895139386165103	1.3130845098793198
ENSG00000222044	POLR2F-AS1	0.11092576098466156	0.0492051123223227	1.0256658331941	0.9764607208717773
ENSG00000222046	DCDC2B	0.10879952115224069	0.05803366817013581	0.9510781324655573	0.8930444642954215
ENSG00000222047	C10orf55	0.7684617317081004	0.07127122561815023	1.4355619995471784	1.3642907739290282
ENSG00000222051	RNU6-1165P	0.10126046605011327	0.048843094351800245	0.6881416576256654	0.6392985632738651
ENSG00000222057	RNU4-62P	1.168407761311876	0.10307434187729493	1.6432980077842736	1.5402236659069786
ENSG00000222067	RNU4-86P	0.13394451012969363	0.05823855048671631	1.156574248621602	1.0983356981348857
ENSG00000222068	RN7SKP154	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222069	RN7SKP285	0.10097713240172652	0.048843094351800245	0.5352441704904259	0.4864010761386257
ENSG00000222071	MIR1915	0.10097713240172652	0.048843094351800245	0.7462610357974899	0.6974179414456897
ENSG00000222072		0.10117254269614552	0.048843094351800245	0.7611359201584081	0.7122928258066079
ENSG00000222076	RNU2-3P	0.10128310438184011	0.048843094351800245	0.7913777691207574	0.7425346747689572
ENSG00000222078	RN7SKP110	0.10991552596874667	0.05823855048671631	0.8754506021571843	0.817212051670468
ENSG00000222087	RNU6-721P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222092	RNU6-908P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222094	RNU2-65P	0.10954995719682846	0.05803366817013581	1.0345952825662308	0.976561614396095
ENSG00000222095	LOC124903422	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222099	RN7SKP32	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222102	RN7SKP232	0.10368940473083377	0.048843094351800245	0.8447782191720086	0.7959351248202083
ENSG00000222107	RN7SKP117	0.10097713240172652	0.048843094351800245	0.5797474065364262	0.530904312184626
ENSG00000222111	RN7SKP148	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222112	RN7SKP16	1.3545033393496855	0.15621969556455756	1.7205593547263818	1.5643396591618242
ENSG00000222114	RNU6-985P	0.10097713240172652	0.048843094351800245	0.6205189306212933	0.571675836269493
ENSG00000222122	RNU6-648P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222126	RNU2-9P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222139	RNU6-380P	0.10097713240172652	0.048843094351800245	0.732256707057152	0.6834136127053517
ENSG00000222145	LOC124901521	0.10214518908623815	0.0492051123223227	0.7304923381666961	0.6812872258443734
ENSG00000222146	RNU4-37P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222148	RNY4P30	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222154	RN7SKP218	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222160		0.10174597676472923	0.048843094351800245	0.8419115806866214	0.7930684863348212
ENSG00000222162	RN7SKP151	0.11798984404176094	0.048843094351800245	1.033615170235782	0.9847720758839819
ENSG00000222164	RN7SKP266	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222170	RNU6-257P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222174		0.10104519005215062	0.048843094351800245	0.6695674262429091	0.6207243318911089
ENSG00000222177	RNU4-30P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222179	RN7SKP26	0.8946808636140766	0.0664974404625567	1.757061102551081	1.6905636620885243
ENSG00000222185	LOC124903421	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222202	RNU4-26P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222206		0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222210		0.10128310438184011	0.048843094351800245	0.6706098441333284	0.6217667497815281
ENSG00000222213	RNU6-588P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222220	RN7SKP129	0.10100039920668313	0.048843094351800245	0.5674321952943652	0.5185891009425649
ENSG00000222222	RNU2-17P	0.11954710529369855	0.048843094351800245	1.0279827485250983	0.9791396541732981
ENSG00000222224		0.10097713240172652	0.048843094351800245	0.561135162362895	0.5122920680110947
ENSG00000222225	RNU6-447P	1.0737173786792524	0.06983135979348454	1.551312588584971	1.4814812287914865
ENSG00000222231	RNU2-54P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222238	RNU2-43P	0.10100039920668313	0.048843094351800245	0.5956669127163475	0.5468238183645473
ENSG00000222240	RN7SKP156	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222246	MIR1471	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222249	RNU6-262P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222255	RNU6-101P	0.1023162843851598	0.048843094351800245	0.8465449001203552	0.797701805768555
ENSG00000222257	RN7SKP199	0.10126046605011327	0.048843094351800245	0.6273789021375866	0.5785358077857864
ENSG00000222259	RN7SKP114	0.10100039920668313	0.048843094351800245	0.6287762909597548	0.5799331966079546
ENSG00000222266	RNU6-757P	0.10319108199100607	0.05803366817013581	0.8870007338886193	0.8289670657184836
ENSG00000222267	RNU6-892P	1.1068767591102497	0.5385653156613038	1.388535339373716	0.8499700237124123
ENSG00000222276	RNU2-33P	0.11384635188211814	0.048843094351800245	1.0368538910430984	0.9880107966912982
ENSG00000222281	RN7SKP111	0.11016987133471975	0.048843094351800245	1.1088942833979547	1.0600511890461544
ENSG00000222282	RNU6-584P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222287	RNU6-1043P	0.10117254269614552	0.048843094351800245	0.6161334988392815	0.5672904044874812
ENSG00000222293	RNU2-36P	0.10190077948716403	0.048843094351800245	0.7320573224617251	0.6832142281099248
ENSG00000222297	RNU6-1156P	0.10577234084253805	0.05823855048671631	0.8973139713132537	0.8390754208265374
ENSG00000222300	RNU2-21P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222303	RNU6-935P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222305		0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222313	RN7SKP267	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222320	RNU6-1050P	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222321	MIR1912	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222327	RNU6-855P	0.10172634422491136	0.048843094351800245	0.8163621592124813	0.7675190648606811
ENSG00000222328	RNU2-2	0.9332014335239512	0.06021963066706954	1.5435795477054595	1.48335991703839
ENSG00000222335		0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222337	RN7SKP225	0.10229579421965565	0.048843094351800245	0.7566061887063169	0.7077630943545167
ENSG00000222338	RNU6-174P	0.10260527433272539	0.048843094351800245	0.9122993092212804	0.8634562148694802
ENSG00000222343		0.10139680441877896	0.048843094351800245	0.6887733952458128	0.6399303008940126
ENSG00000222344	RNU6-613P	0.10097713240172652	0.048843094351800245	0.5053608238381103	0.4565177294863101
ENSG00000222345	SNORD19C	0.6533633964829615	0.07681942508582236	1.1211099572230694	1.044290532137247
ENSG00000222351	RNY1P15	0.10097713240172652	0.048843094351800245	0.19538054231592522	0.146537447964125
ENSG00000222352		0.10190077948716403	0.048843094351800245	1.0144989767634527	0.9656558824116525
ENSG00000222355	RNU2-29P	0.10097713240172652	0.048843094351800245	0.6065918108900213	0.5577487165382211
ENSG00000222356	RNU6-710P	0.10100039920668313	0.048843094351800245	0.7597906011950893	0.7109475068432891
ENSG00000222357	RNU2-20P	0.11578461468856212	0.048843094351800245	0.933586328103819	0.8847432337520188
ENSG00000222361	RNU6-1186P	0.10100039920668313	0.048843094351800245	0.5851383453409837	0.5362952509891835
ENSG00000222363	RNU4-34P	0.10336043405787271	0.048843094351800245	0.8284983976921887	0.7796553033403885
ENSG00000222365	SNORD12B	1.038968438100661	0.08721792900615093	1.508458308040999	1.421240379034848
ENSG00000222370	SNORA36B	0.1018114737346658	0.048843094351800245	0.7880276856420342	0.739184591290234
